X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
183.0,183.0,train,1.1411563216289956E-5,3.437187599405305,0.13716170027746666
184.0,184.0,train,1.1195517008974652E-4,71.4570702670193,0.7648071435450348
185.0,185.0,train,7.965596098154339E-5,30.973319131349022,0.6429170890967243
186.0,186.0,train,1.3155326779675388E-5,4.033436579192823,0.15639528536527547
187.0,187.0,train,1.1244503819054629E-4,72.19059062363822,0.766291909717643
188.0,188.0,train,1.02304331430013E-4,56.18122793330758,0.733554083822281
189.0,189.0,train,5.2152140855450606E-5,15.381560937096165,0.49044608609426665
190.0,190.0,train,7.954108595929768E-5,30.87068671709472,0.6423863923301139
191.0,191.0,train,8.122234015117204E-5,32.174485544594866,0.6500753147524767
192.0,192.0,train,9.755752535277428E-5,49.58549077550196,0.7166911362442299
193.0,193.0,train,9.510304065817167E-5,46.46896491053759,0.7075571922584569
194.0,194.0,train,1.4303437176674788E-5,4.390781019943661,0.16882418913094055
195.0,195.0,train,2.0496038561554274E-6,0.591654624062547,0.026149181122744114
196.0,196.0,train,9.022196071898988E-5,40.722440084958485,0.6885086980929853
197.0,197.0,train,1.2787343882670658E-4,89.7568914455335,0.808552147492059
198.0,198.0,train,1.103050796866E-4,68.79617869464542,0.7597360504376192
199.0,199.0,train,7.560634078362404E-5,27.346675559174116,0.62372463283043
200.0,200.0,train,4.31181630253264E-5,12.102506841578366,0.4273204191280362
201.0,201.0,train,1.040325367387756E-4,58.58158714623033,0.7394410446491504
202.0,202.0,train,4.9915284746656046E-6,1.3989565160386102,0.06249216878692876
203.0,203.0,train,1.0995830444380039E-4,68.08100410207862,0.7586565078185793
204.0,204.0,train,1.2032416256411117E-4,82.83275848056283,0.7889253141636033
205.0,205.0,train,3.783589579661129E-5,10.333385422485566,0.3868465781741631
206.0,206.0,train,1.2602356823188942E-4,88.37846040032704,0.8039184837101717
207.0,207.0,train,1.085070252930158E-4,65.61980796173509,0.7540856649987164
208.0,208.0,train,6.244755125854091E-5,19.629358540376803,0.5539472392454194
209.0,209.0,train,7.637649137250626E-5,27.972393799938878,0.6274524144132607
210.0,210.0,train,1.1106253780696621E-4,70.03181364253194,0.7620773222072685
211.0,211.0,train,1.2791834515634917E-4,89.7911150403597,0.8086632595632942
